--------- beginning of /dev/log/main
I/Icing   (  746): Indexing 9EBFE84EABD9270B25A97439CA522B4FC49A4875 from com.google.android.gms
I/Icing   (  746): Indexing done 9EBFE84EABD9270B25A97439CA522B4FC49A4875
D/AndroidRuntime(18928): 
D/AndroidRuntime(18928): >>>>>> AndroidRuntime START com.android.internal.os.RuntimeInit <<<<<<
D/AndroidRuntime(18928): CheckJNI is OFF
D/dalvikvm(18928): Using executionMode 2
D/dalvikvm(18928): Trying to load lib libjavacore.so 0x0
D/dalvikvm(18928): Added shared lib libjavacore.so 0x0
D/dalvikvm(18928): Trying to load lib libnativehelper.so 0x0
D/dalvikvm(18928): Added shared lib libnativehelper.so 0x0
D/dalvikvm(18928): No JNI_OnLoad found in libnativehelper.so 0x0, skipping init
D/dalvikvm(18928): Note: class Landroid/app/ActivityManagerNative; has 179 unimplemented (abstract) methods
E/memtrack(18928): Couldn't load memtrack module (No such file or directory)
E/android.os.Debug(18928): failed to load memtrack module: -2
D/AndroidRuntime(18928): Calling main entry com.android.commands.monkey.Monkey
--------- beginning of /dev/log/system
W/BroadcastQueue(  470): Skipping deliver [background] BroadcastRecord{4b018b94 u-1 android.net.conn.CONNECTIVITY_CHANGE} to ReceiverList{4b08806c 18928 (unknown name)/0/u-1 remote:4aab7928}: process crashing
I/ActivityManager(  470): START u0 {act=android.intent.action.MAIN cat=[android.intent.category.LAUNCHER] flg=0x10200000 cmp=ipnossoft.rma.free/ipnossoft.rma.RelaxMelodiesActivityFree} from pid 18928
W/NetworkManagementSocketTagger(  470): setKernelCountSet(10076, 1) failed with errno -13
I/ActivityManager(  470): Start proc ipnossoft.rma.free for activity ipnossoft.rma.free/ipnossoft.rma.RelaxMelodiesActivityFree: pid=18938 uid=10076 gids={50076, 3003, 1028, 1015, 1023}
I/ActivityManager(  470): START u0 {act=android.intent.action.MAIN cat=[android.intent.category.HOME] flg=0x10200000 cmp=com.vphone.launcher/.Launcher} from pid 556
I/dalvikvm(18938): ignoring registerObject request in thread=1
I/dalvikvm(18938): ignoring registerObject request in thread=1
W/ResourceType(  470): Skipping entry 0x7f05000e in package table 0 because it is not complex!
W/ResourceType(  470): Skipping entry 0x7f05000f in package table 0 because it is not complex!
D/dalvikvm(18938): JIT code cache reset in 0 ms (0 bytes 1/0)
D/dalvikvm(18938): GC_FOR_ALLOC freed 74K, 5% free 2912K/3048K, paused 5ms, total 5ms
I/dalvikvm-heap(18938): Grow heap (frag case) to 4.367MB for 1536012-byte allocation
D/dalvikvm(18938): GC_FOR_ALLOC freed <1K, 4% free 4412K/4552K, paused 10ms, total 10ms
D/dalvikvm(18938): GC_CONCURRENT freed 8K, 3% free 4420K/4552K, paused 2ms+1ms, total 8ms
V/WebViewChromium(18938): Binding Chromium to the main looper Looper (main, tid 1) {4a7acdf0}
I/chromium(18938): [INFO:library_loader_hooks.cc(112)] Chromium logging enabled: level = 0, default verbosity = 0
I/BrowserProcessMain(18938): Initializing chromium process, renderers=0
W/chromium(18938): [WARNING:proxy_service.cc(888)] PAC support disabled because there is no system implementation
D/libEGL  (18938): loaded /system/lib/egl/libEGL_adreno.so
D/        (18938): HostConnection::get() New Host Connection established 0xb8e5dc40, tid 18938
D/libEGL  (18938): loaded /system/lib/egl/libGLESv1_CM_adreno.so
D/libEGL  (18938): loaded /system/lib/egl/libGLESv2_adreno.so
D/dalvikvm(18938): GC_FOR_ALLOC freed 202K, 6% free 4598K/4864K, paused 3ms, total 3ms
I/dalvikvm-heap(18938): Grow heap (frag case) to 5.155MB for 635808-byte allocation
D/dalvikvm(18938): GC_FOR_ALLOC freed <1K, 5% free 5219K/5488K, paused 3ms, total 5ms
D/dalvikvm(18938): GC_CONCURRENT freed <1K, 5% free 5218K/5488K, paused 1ms+0ms, total 3ms
D/MoPub   (18938): Failed to retrieve GPS location: access appears to be disabled.
D/RelaxMelodiesActivity(18938): Creating IAB helper.
D/RelaxMelodiesActivity(18938): Starting setup.
D/dalvikvm(18938): GC_FOR_ALLOC freed 104K, 3% free 5488K/5656K, paused 4ms, total 4ms
D/dalvikvm(18938): GC_CONCURRENT freed 11K, 3% free 6236K/6372K, paused 2ms+0ms, total 4ms
W/Finsky  (  920): [45] com.google.android.finsky.billing.iab.ab.b(48): ipnossoft.rma.free: No account found.
W/FlurryAgent(18938): Start session with context: ipnossoft.rma.SoundManager@4a9680e8 count:0
W/EGL_emulation(18938): eglSurfaceAttrib not implemented 3093 12436
D/OpenGLRenderer(18938): Enabling debug mode 0
E/InputEventReceiver(18938): Exception dispatching input event.
E/MessageQueue-JNI(18938): Exception in MessageQueue callback: handleReceiveCallback
W/ViewRootImpl(18938): Dropping event due to no window focus: KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_DPAD_DOWN, scanCode=0, metaState=0, flags=0x8, repeatCount=0, eventTime=2556367, downTime=2556367, deviceId=-1, source=0x101 }
W/ViewRootImpl(18938): Dropping event due to no window focus: KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_DPAD_RIGHT, scanCode=0, metaState=0, flags=0x8, repeatCount=0, eventTime=2556716, downTime=2556716, deviceId=-1, source=0x101 }
E/MessageQueue-JNI(18938): java.lang.IndexOutOfBoundsException: Invalid index 0, size is 0
E/MessageQueue-JNI(18938): 	at java.util.ArrayList.throwIndexOutOfBoundsException(ArrayList.java:255)
E/WindowManager(18980): 	at android.view.WindowManagerGlobal.addView(WindowManagerGlobal.java:248)
E/WindowManager(18980): 	at android.view.WindowManagerImpl.addView(WindowManagerImpl.java:69)
E/WindowManager(18980): 	at android.widget.ZoomButtonsController.setVisible(ZoomButtonsController.java:371)
E/WindowManager(18980): 	at com.android.org.chromium.android_webview.AwZoomControls.invokeZoomPicker(AwZoomControls.java:28)
E/WindowManager(18980): 	at com.android.org.chromium.content.browser.ContentViewCore.invokeZoomPicker(ContentViewCore.java:2612)
E/WindowManager(18980): 	at com.android.org.chromium.content.browser.ContentViewGestureHandler$1.onScroll(ContentViewGestureHandler.java:429)
E/WindowManager(18980): 	at com.android.org.chromium.content.browser.third_party.GestureDetector.onTouchEvent(GestureDetector.java:582)
E/WindowManager(18980): 	at com.android.org.chromium.content.browser.ContentViewGestureHandler.processTouchEvent(ContentViewGestureHandler.java:970)
E/WindowManager(18980): 	at com.android.org.chromium.content.browser.ContentViewGestureHandler.onTouchEvent(ContentViewGestureHandler.java:802)
E/WindowManager(18980): 	at com.android.org.chromium.content.browser.ContentViewCore.onTouchEvent(ContentViewCore.java:1239)
E/WindowManager(18980): 	at com.android.org.chromium.android_webview.AwContents.onTouchEvent(AwContents.java:1517)
E/WindowManager(18980): 	at com.android.webview.chromium.WebViewChromium.onTouchEvent(WebViewChromium.java:1833)
E/WindowManager(18980): 	at android.webkit.WebView.onTouchEvent(WebView.java:2154)
E/WindowManager(18980): 	at android.view.View.dispatchTouchEvent(View.java:7706)
E/WindowManager(18980): 	at android.view.ViewGroup.dispatchTransformedTouchEvent(ViewGroup.java:2210)
E/WindowManager(18980): 	at android.view.ViewGroup.dispatchTouchEvent(ViewGroup.java:1945)
E/WindowManager(18980): 	at android.view.ViewGroup.dispatchTransformedTouchEvent(ViewGroup.java:2216)
E/WindowManager(18980): 	at android.view.ViewGroup.dispatchTouchEvent(ViewGroup.java:1959)
E/WindowManager(18980): 	at android.view.ViewGroup.dispatchTransformedTouchEvent(ViewGroup.java:2216)
E/WindowManager(18980): 	at android.view.ViewGroup.dispatchTouchEvent(ViewGroup.java:1959)
E/WindowManager(18980): 	at android.view.ViewGroup.dispatchTransformedTouchEvent(ViewGroup.java:2216)
E/WindowManager(18980): 	at android.view.ViewGroup.dispatchTouchEvent(ViewGroup.java:1959)
E/WindowManager(18980): 	at android.view.ViewGroup.dispatchTransformedTouchEvent(ViewGroup.java:2216)
E/WindowManager(18980): 	at android.view.ViewGroup.dispatchTouchEvent(ViewGroup.java:1959)
E/WindowManager(18980): 	at android.view.ViewGroup.dispatchTransformedTouchEvent(ViewGroup.java:2216)
E/WindowManager(18980): 	at android.view.ViewGroup.dispatchTouchEvent(ViewGroup.java:1959)
E/WindowManager(18980): 	at com.android.internal.policy.impl.PhoneWindow$DecorView.superDispatchTouchEvent(PhoneWindow.java:2068)
E/WindowManager(18980): 	at com.android.internal.policy.impl.PhoneWindow.superDispatchTouchEvent(PhoneWindow.java:1515)
E/WindowManager(18980): 	at android.app.Activity.dispatchTouchEvent(Activity.java:2458)
E/WindowManager(18980): 	at com.android.internal.policy.impl.PhoneWindow$DecorView.dispatchTouchEvent(PhoneWindow.java:2016)
E/WindowManager(18980): 	at android.view.View.dispatchPointerEvent(View.java:7886)
E/WindowManager(18980): 	at android.view.ViewRootImpl$ViewPostImeInputStage.processPointerEvent(ViewRootImpl.java:3978)
E/WindowManager(18980): 	at android.view.ViewRootImpl$ViewPostImeInputStage.onProcess(ViewRootImpl.java:3857)
E/WindowManager(18980): 	at android.view.ViewRootImpl$InputStage.deliver(ViewRootImpl.java:3423)
E/WindowManager(18980): 	at android.view.ViewRootImpl$InputStage.onDeliverToNext(ViewRootImpl.java:3473)
E/WindowManager(18980): 	at android.view.ViewRootImpl$InputStage.forward(ViewRootImpl.java:3442)
E/WindowManager(18980): 	at android.view.ViewRootImpl$AsyncInputStage.forward(ViewRootImpl.java:3549)
E/WindowManager(18980): 	at android.view.ViewRootImpl$InputStage.apply(ViewRootImpl.java:3450)
E/WindowManager(18980): 	at android.view.ViewRootImpl$AsyncInputStage.apply(ViewRootImpl.java:3606)
E/WindowManager(18980): 	at android.view.ViewRootImpl$InputStage.deliver(ViewRootImpl.java:3423)
E/WindowManager(18980): 	at android.view.ViewRootImpl$InputStage.onDeliverToNext(ViewRootImpl.java:3473)
E/WindowManager(18980): 	at android.view.ViewRootImpl$InputStage.forward(ViewRootImpl.java:3442)
E/WindowManager(18980): 	at android.view.ViewRootImpl$InputStage.apply(ViewRootImpl.java:3450)
E/WindowManager(18980): 	at android.view.ViewRootImpl$InputStage.deliver(ViewRootImpl.java:3423)
E/WindowManager(18980): 	at android.view.ViewRootImpl.deliverInputEvent(ViewRootImpl.java:5626)
E/WindowManager(18980): 	at android.view.ViewRootImpl.doProcessInputEvents(ViewRootImpl.java:5606)
E/WindowManager(18980): 	at android.view.ViewRootImpl.enqueueInputE
E/MediaPlayer(18980): Should have subtitle controller already set
E/MediaPlayer(18980): Should have subtitle controller already set
E/MediaPlayer(18980): Should have subtitle controller already set
W/WindowManager(  470): Force-removing child win Window{4aa5f21c u0 Panel:ipnossoft.rma.free/com.mopub.common.MoPubBrowser} from container Window{4aa18d54 u0 ipnossoft.rma.free/com.mopub.common.MoPubBrowser}
E/MediaPlayer(18980): Should have subtitle controller already set
E/MediaPlayer(18980): Should have subtitle controller already set
E/MediaPlayer(18980): Should have subtitle controller already set
W/UnimplementedWebViewApi(18980): Unimplemented WebView method onKeyDown called from: android.webkit.WebView.onKeyDown(WebView.java:2169)
E/MediaPlayer(18980): Should have subtitle controller already set
E/MediaPlayer(18980): Should have subtitle controller already set
W/WindowManager(  470): Failed looking up window
W/WindowManager(  470): java.lang.IllegalArgumentException: Requested window android.os.BinderProxy@4aa1e380 does not exist
W/WindowManager(  470): 	at com.android.server.wm.WindowManagerService.windowForClientLocked(WindowManagerService.java:8096)
W/WindowManager(  470): 	at com.android.server.wm.WindowManagerService.windowForClientLocked(WindowManagerService.java:8087)
W/WindowManager(  470): 	at com.android.server.wm.WindowManagerService.removeWindow(WindowManagerService.java:2542)
W/WindowManager(  470): 	at com.android.server.wm.Session.remove(Session.java:181)
W/WindowManager(  470): 	at android.view.IWindowSession$Stub.onTransact(IWindowSession.java:197)
W/WindowManager(  470): 	at com.android.server.wm.Session.onTransact(Session.java:125)
W/WindowManager(  470): 	at android.os.Binder.execTransact(Binder.java:404)
W/WindowManager(  470): 	at dalvik.system.NativeStart.run(Native Method)
W/UnimplementedWebViewApi(18980): Unimplemented WebView method onKeyMultiple called from: android.webkit.WebView.onKeyMultiple(WebView.java:2179)
W/UnimplementedWebViewApi(18980): Unimplemented WebView method onKeyDown called from: android.webkit.WebView.onKeyDown(WebView.java:2169)
W/UnimplementedWebViewApi(18980): Unimplemented WebView method onKeyDown called from: android.webkit.WebView.onKeyDown(WebView.java:2169)
W/ViewRootImpl(18980): Dropping event due to no window focus: KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_DPAD_RIGHT, scanCode=0, metaState=0, flags=0x8, repeatCount=0, eventTime=2568013, downTime=2568013, deviceId=-1, source=0x101 }
W/ViewRootImpl(18980): Dropping event due to no window focus: KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_DPAD_UP, scanCode=0, metaState=0, flags=0x8, repeatCount=0, eventTime=2568014, downTime=2568014, deviceId=-1, source=0x101 }
W/EGL_emulation(18980): eglSurfaceAttrib not implemented 3093 12436
W/InputMethodManagerService(  470): Window already focused, ignoring focus gain of: com.android.internal.view.IInputMethodClient$Stub$Proxy@4a984e2c attribute=null, token = android.os.BinderProxy@4ab8a7fc
I/ActivityManager(  470): START u0 {act=android.intent.action.MAIN cat=[android.intent.category.LAUNCHER] flg=0x10200000 cmp=ipnossoft.rma.free/ipnossoft.rma.RelaxMelodiesActivityFree} from pid 18928
I/ActivityManager(  470): START u0 {act=android.intent.action.MAIN cat=[android.intent.category.LAUNCHER] flg=0x10200000 cmp=ipnossoft.rma.free/ipnossoft.rma.RelaxMelodiesActivityFree} from pid 18928
W/FlurryAgent(18980): Event count incremented: navigation_upgrade
I/chromium(18980): [INFO:CONSOLE(0)] "Unrecognized Content-Security-Policy directive 'block-all-mixed-content'.
I/chromium(18980): ", source:  (0)
I/chromium(18980): [INFO:CONSOLE(0)] "Unrecognized Content-Security-Policy directive 'upgrade-insecure-requests'.
I/chromium(18980): ", source:  (0)
W/UnimplementedWebViewApi(18980): Unimplemented WebView method onKeyDown called from: android.webkit.WebView.onKeyDown(WebView.java:2169)
W/ViewRootImpl(18980): Dropping event due to no window focus: KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_DPAD_LEFT, scanCode=0, metaState=0, flags=0x8, repeatCount=0, eventTime=2568696, downTime=2568696, deviceId=-1, source=0x101 }
W/ViewRootImpl(18980): Dropping event due to no window focus: KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_DPAD_DOWN, scanCode=0, metaState=0, flags=0x8, repeatCount=0, eventTime=2568698, downTime=2568698, deviceId=-1, source=0x101 }
W/ViewRootImpl(18980): Dropping event due to no window focus: KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_DPAD_UP, scanCode=0, metaState=0, flags=0x8, repeatCount=0, eventTime=2568699, downTime=2568699, deviceId=-1, source=0x101 }
I/AndroidRuntime(18928): VM exiting with result code 0.
W/EGL_emulation(18980): eglSurfaceAttrib not implemented 3093 12436
